price,rooms,lat,lng,square_total,square_living,square_kitchen,ceiling,renovation,view,type_house,floor_type,built_year,energy_efficiency,playground,sportsground,foundation_type,electrical_type,electrical_entries_count,heating_type,hot_water_type,gas_type,ventilation_type,firefighting_type,drainage_type,floor_flat,floor_house,price/m2,wikipedia
7950000.0,1,55.6224,37.592815,35.3,21.0,6.2,2.64,Косметический,Во двор,Монолитный,Железобетонные,1970.0,Не присвоен,Есть,Есть,,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточно-вытяжная вентиляция,,Внутренние водостоки,9.0,9.0,225212.46458923514,ru:Чертаново Центральное
10590000.0,2,55.76227700000001,37.780841,43.0,,,,Дизайнерский,Во двор,Кирпичный,Железобетонные,1968.0,,Отсутствует,Отсутствует,Ленточный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточно-вытяжная вентиляция,,Внутренние водостоки,1.0,9.0,246279.06976744186,ru:Перово (район Москвы)
42000000.0,3,55.79117700000001,37.520411,110.0,78.0,22.0,3.1,Дизайнерский,,Монолитный,Железобетонные,2008.0,,,,,Центральное,7.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,,,,17.0,26.0,381818.1818181818,ru:Хорошёвский район
9300000.0,1,55.633851,37.41405,39.0,,,,Дизайнерский,Во двор,,,,,,,,,,,,,,,,15.0,16.0,238461.53846153847,ru:Поселение Московский
7899000.0,1,55.825553,37.75187,34.0,18.0,6.0,2.64,Евроремонт,Во двор,Панельный,Железобетонные,1964.0,C,Есть,Отсутствует,Бетонные столбы,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Приточно-вытяжная вентиляция,Пожарные гидранты,Наружные водостоки,4.0,5.0,232323.5294117647,ru:Метрогородок
14200000.0,1,55.651074,37.515632,50.9,24.2,12.0,3.1,Без ремонта,Во двор,Монолитный,,,,,,,,,,,,,,,12.0,20.0,278978.3889980354,ru:Обручевский район
7600000.0,1,55.660038,37.578846,31.8,20.2,5.4,2.48,Косметический,Во двор,Панельный,Железобетонные,1964.0,Не присвоен,Есть,Отсутствует,Ленточный,Центральное,1.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Приточно-вытяжная вентиляция,,Наружные водостоки,5.0,5.0,238993.7106918239,ru:Зюзино (район Москвы)
9800000.0,2,55.688035,37.857378,51.0,30.0,8.5,2.7,,На улицу,Панельный,Железобетонные,1995.0,Не присвоен,Отсутствует,Отсутствует,,Центральное,4.0,Центральное,,Центральное,Приточно-вытяжная вентиляция,,,14.0,14.0,192156.86274509804,ru:Выхино-Жулебино
21500000.0,3,55.67291,37.528828,74.9,45.9,10.2,2.64,,Во двор,Блочный,Железобетонные,1988.0,Не присвоен,Есть,Есть,Ленточный,Центральное,2.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Вытяжная вентиляция,Автоматическая,Наружные водостоки,6.0,16.0,287049.3991989319,ru:Ломоносовский район (Москва)
30000000.0,2,55.754735,37.546354,63.0,32.0,12.0,3.0,,На улицу,,,2019.0,,,,Ленточный,,4.0,Центральное,,Отсутствует,,,,7.0,9.0,476190.4761904762,ru:Пресненский район
21300000.0,3,55.674925,37.524821,83.0,52.0,10.0,3.0,Евроремонт,,Кирпичный,Железобетонные,1958.0,Не присвоен,Есть,Есть,Ленточный,Центральное,8.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Вытяжная вентиляция,Автоматическая,Наружные водостоки,1.0,8.0,256626.5060240964,ru:Ломоносовский район (Москва)
19500000.0,3,55.780633,37.558275,67.0,,9.0,3.2,Косметический,На улицу и двор,Кирпичный,Деревянные,1946.0,D,Есть,Есть,Сплошной,Центральное,2.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Вытяжная вентиляция,,Наружные водостоки,6.0,6.0,291044.77611940296,ru:Беговой (район Москвы)
8300000.0,1,55.74825,37.40062,35.9,18.0,6.6,2.64,Косметический,Во двор,Панельный,Железобетонные,1974.0,Не присвоен,Отсутствует,Отсутствует,Свайный,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Отсутствует,Приточно-вытяжная вентиляция,Пожарные гидранты,Внутренние водостоки,10.0,12.0,231197.77158774374,ru:Кунцево (район Москвы)
63000000.0,3,55.778801,37.608742,137.0,82.0,32.0,3.1,,Во двор,Монолитный,Железобетонные,2013.0,Не присвоен,Отсутствует,Отсутствует,,Центральное,2.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Отсутствует,Приточно-вытяжная вентиляция,Автоматическая,Внутренние водостоки,6.0,21.0,459854.01459854015,ru:Тверской район (Москва)
